"","year","make","model","vclass","displ","tran","cyl","drive","fueltype","tcharger","scharger","guzzler","cty","hwy","cmb","pv","lv","country","z"
"823",2004,"cadillac","Armored Deville","Large Cars",4.6,"Automatic 4-spd","8","Front-Wheel Drive","Regular",FALSE,FALSE,TRUE,13,18,15,NA,NA,"USA","Large Cars"
"824",2004,"cadillac","DeVille","Large Cars",4.6,"Automatic 4-spd","8","Front-Wheel Drive","Regular",FALSE,FALSE,FALSE,16,24,19,115,19,"USA","Large Cars"
"825",2004,"cadillac","DeVille","Large Cars",4.6,"Automatic 4-spd","8","Front-Wheel Drive","Regular",FALSE,FALSE,FALSE,16,24,19,115,19,"USA","Large Cars"
"826",2004,"cadillac","Funeral Coach / Hearse","Large Cars",4.6,"Automatic 4-spd","8","Front-Wheel Drive","Regular",FALSE,FALSE,TRUE,13,18,15,NA,NA,"USA","Large Cars"
"827",2004,"cadillac","Limousine","Large Cars",4.6,"Automatic 4-spd","8","Front-Wheel Drive","Regular",FALSE,FALSE,TRUE,13,20,16,NA,NA,"USA","Large Cars"
"828",2004,"jaguar","Vdp 4.2 Litre","Large Cars",4.2,"Automatic 6-spd","8","Rear-Wheel Drive","Premium",FALSE,FALSE,FALSE,16,25,19,105,16,"Britain","Large Cars"
"829",2004,"jaguar","XJ8 4.2 Litre","Large Cars",4.2,"Automatic 6-spd","8","Rear-Wheel Drive","Premium",FALSE,FALSE,FALSE,16,25,19,105,16,"Britain","Large Cars"
"830",2004,"jaguar","XJR 4.2 Litre","Large Cars",4.2,"Automatic 6-spd","8","Rear-Wheel Drive","Premium",FALSE,TRUE,FALSE,15,22,18,105,16,"Britain","Large Cars"
"831",2004,"lexus","LS 430","Large Cars",4.3,"Automatic (S6)","8","Rear-Wheel Drive","Premium",FALSE,FALSE,FALSE,16,23,18,107,16,"Japan","Large Cars"
"832",2004,"lincoln","Town Car","Large Cars",4.6,"Automatic 4-spd","8","Rear-Wheel Drive","Regular",FALSE,FALSE,FALSE,15,23,18,112,21,"USA","Large Cars"
"833",2004,"mercedes-benz","S430","Large Cars",4.3,"Automatic 7-spd","8","Rear-Wheel Drive","Premium",FALSE,FALSE,FALSE,16,24,19,106,15,"Germany","Large Cars"
"834",2004,"mercedes-benz","S430 4matic","Large Cars",4.3,"Automatic 5-spd","8","4-Wheel or All-Wheel Drive","Premium",FALSE,FALSE,TRUE,15,21,17,106,15,"Germany","Large Cars"
"835",2004,"mercedes-benz","S500","Large Cars",5,"Automatic 7-spd","8","Rear-Wheel Drive","Premium",FALSE,FALSE,TRUE,14,22,17,106,15,"Germany","Large Cars"
"836",2004,"mercedes-benz","S500 4matic","Large Cars",5,"Automatic 5-spd","8","4-Wheel or All-Wheel Drive","Premium",FALSE,FALSE,TRUE,14,20,16,106,15,"Germany","Large Cars"
"837",2004,"mercedes-benz","S55 AMG","Large Cars",5.4,"Automatic (S5)","8","Rear-Wheel Drive","Premium",FALSE,TRUE,TRUE,13,19,15,106,15,"Germany","Large Cars"
"838",2004,"mercedes-benz","S600","Large Cars",5.5,"Automatic 5-spd","12","Rear-Wheel Drive","Premium",TRUE,FALSE,TRUE,11,17,13,106,15,"Germany","Large Cars"
"839",2004,"audi","A4 Avant quattro","Small Station Wagons",1.8,"Manual 6-spd","4","4-Wheel or All-Wheel Drive","Premium",TRUE,FALSE,FALSE,19,28,22,91,28,"Germany","Small Pickup Trucks"
"840",2004,"audi","A4 Avant quattro","Small Station Wagons",1.8,"Automatic (S5)","4","4-Wheel or All-Wheel Drive","Premium",TRUE,FALSE,FALSE,18,26,21,91,28,"Germany","Small Pickup Trucks"
"841",2004,"audi","A4 Avant quattro","Small Station Wagons",3,"Manual 6-spd","6","4-Wheel or All-Wheel Drive","Premium",FALSE,FALSE,FALSE,16,24,19,91,28,"Germany","Small Pickup Trucks"
"842",2004,"audi","A4 Avant quattro","Small Station Wagons",3,"Automatic (S5)","6","4-Wheel or All-Wheel Drive","Premium",FALSE,FALSE,FALSE,16,23,19,91,28,"Germany","Small Pickup Trucks"
"843",2004,"audi","S4 Avant","Small Station Wagons",4.2,"Manual 6-spd","8","4-Wheel or All-Wheel Drive","Premium",FALSE,FALSE,TRUE,13,20,16,91,28,"Germany","Small Pickup Trucks"
"844",2004,"audi","S4 Avant","Small Station Wagons",4.2,"Automatic (S6)","8","4-Wheel or All-Wheel Drive","Premium",FALSE,FALSE,FALSE,16,22,18,91,28,"Germany","Small Pickup Trucks"
"845",2004,"bmw","325i Sport Wagon","Small Station Wagons",2.5,"Manual 5-spd","6","Rear-Wheel Drive","Premium",FALSE,FALSE,FALSE,18,27,21,91,26,"Germany","Small Pickup Trucks"
"846",2004,"bmw","325i Sport Wagon","Small Station Wagons",2.5,"Automatic (S5)","6","Rear-Wheel Drive","Premium",FALSE,FALSE,FALSE,17,25,20,91,26,"Germany","Small Pickup Trucks"
"847",2004,"bmw","325i Sport Wagon","Small Station Wagons",2.5,"Automatic (S6)","6","Rear-Wheel Drive","Premium",FALSE,FALSE,FALSE,19,28,22,91,26,"Germany","Small Pickup Trucks"
"848",2004,"bmw","325xi Sport Wagon","Small Station Wagons",2.5,"Manual 5-spd","6","4-Wheel or All-Wheel Drive","Premium",FALSE,FALSE,FALSE,17,24,20,91,26,"Germany","Small Pickup Trucks"
"849",2004,"bmw","325xi Sport Wagon","Small Station Wagons",2.5,"Automatic (S5)","6","4-Wheel or All-Wheel Drive","Premium",FALSE,FALSE,FALSE,17,24,20,91,26,"Germany","Small Pickup Trucks"
"850",2004,"mercedes-benz","C240 (Wagon)","Small Station Wagons",2.6,"Manual 6-spd","6","Rear-Wheel Drive","Premium",FALSE,FALSE,FALSE,15,23,18,89,31,"Germany","Small Pickup Trucks"
"851",2004,"mercedes-benz","C240 (Wagon)","Small Station Wagons",2.6,"Automatic 5-spd","6","Rear-Wheel Drive","Premium",FALSE,FALSE,FALSE,17,23,19,89,31,"Germany","Small Pickup Trucks"
"852",2004,"mercedes-benz","C240 4matic (Wagon)","Small Station Wagons",2.6,"Automatic 5-spd","6","4-Wheel or All-Wheel Drive","Premium",FALSE,FALSE,FALSE,17,23,19,89,31,"Germany","Small Pickup Trucks"
"853",2004,"mercedes-benz","C320 4matic (Wagon)","Small Station Wagons",3.2,"Automatic 5-spd","6","4-Wheel or All-Wheel Drive","Premium",FALSE,FALSE,FALSE,17,24,20,89,31,"Germany","Small Pickup Trucks"
"854",2004,"audi","A6 Avant quattro","Midsize Station Wagons",3,"Automatic (S5)","6","4-Wheel or All-Wheel Drive","Premium",FALSE,FALSE,FALSE,16,23,19,99,36,"Germany","Midsize Station Wagons"
"855",2004,"mercedes-benz","E320 (Wagon)","Midsize Station Wagons",3.2,"Automatic 5-spd","6","Rear-Wheel Drive","Premium",FALSE,FALSE,FALSE,17,24,20,96,41,"Germany","Midsize Station Wagons"
"856",2004,"mercedes-benz","E320 4matic (Wagon)","Midsize Station Wagons",3.2,"Automatic 5-spd","6","4-Wheel or All-Wheel Drive","Premium",FALSE,FALSE,FALSE,16,22,18,96,41,"Germany","Midsize Station Wagons"
"857",2004,"mercedes-benz","E500 (Wagon)","Midsize Station Wagons",5,"Automatic 7-spd","8","Rear-Wheel Drive","Premium",FALSE,FALSE,TRUE,14,22,17,96,41,"Germany","Midsize Station Wagons"
"858",2004,"mercedes-benz","E500 4matic (Wagon)","Midsize Station Wagons",5,"Automatic 5-spd","8","4-Wheel or All-Wheel Drive","Premium",FALSE,FALSE,TRUE,14,20,16,96,41,"Germany","Midsize Station Wagons"
"859",2004,"cadillac","Escalade 2WD","Sport Utility Vehicle - 2WD",5.3,"Automatic 4-spd","8","Rear-Wheel Drive","Regular",FALSE,FALSE,FALSE,13,17,14,NA,NA,"USA","Sport Utility Vehicles"
"860",2004,"cadillac","SRX 2WD","Sport Utility Vehicle - 2WD",3.6,"Automatic 5-spd","6","Rear-Wheel Drive","Premium",FALSE,FALSE,FALSE,15,21,17,NA,NA,"USA","Sport Utility Vehicles"
"861",2004,"cadillac","SRX 2WD","Sport Utility Vehicle - 2WD",4.6,"Automatic 5-spd","8","Rear-Wheel Drive","Premium",FALSE,FALSE,FALSE,14,19,16,NA,NA,"USA","Sport Utility Vehicles"
"862",2004,"infiniti","FX35 RWD","Sport Utility Vehicle - 2WD",3.5,"Automatic (S5)","6","Rear-Wheel Drive","Regular",FALSE,FALSE,FALSE,15,22,17,NA,NA,"Japan","Sport Utility Vehicles"
"863",2004,"infiniti","QX56 2WD","Sport Utility Vehicle - 2WD",5.6,"Automatic 5-spd","8","Rear-Wheel Drive","Regular",FALSE,FALSE,FALSE,12,18,14,NA,NA,"Japan","Sport Utility Vehicles"
"864",2004,"lexus","RX 330 2WD","Sport Utility Vehicle - 2WD",3.3,"Automatic 5-spd","6","Front-Wheel Drive","Regular",FALSE,FALSE,FALSE,17,24,20,NA,NA,"Japan","Sport Utility Vehicles"
"865",2004,"lexus","RX 330 2WD","Sport Utility Vehicle - 2WD",3.3,"Automatic (S5)","6","Front-Wheel Drive","Regular",FALSE,FALSE,FALSE,17,24,20,NA,NA,"Japan","Sport Utility Vehicles"
"866",2004,"lincoln","Aviator 2WD","Sport Utility Vehicle - 2WD",4.6,"Automatic 5-spd","8","Rear-Wheel Drive","Premium",FALSE,FALSE,FALSE,12,17,14,NA,NA,"USA","Sport Utility Vehicles"
"867",2004,"lincoln","Navigator 2WD","Sport Utility Vehicle - 2WD",5.4,"Automatic 4-spd","8","Rear-Wheel Drive","Premium",FALSE,FALSE,FALSE,11,16,13,NA,NA,"USA","Sport Utility Vehicles"
"868",2004,"acura","MDX 4WD","Sport Utility Vehicle - 4WD",3.5,"Automatic 5-spd","6","4-Wheel or All-Wheel Drive","Premium",FALSE,FALSE,FALSE,15,21,17,NA,NA,"Japan","Sport Utility Vehicles"
"869",2004,"audi","Allroad quattro","Sport Utility Vehicle - 4WD",2.7,"Manual 6-spd","6","4-Wheel or All-Wheel Drive","Premium",TRUE,FALSE,FALSE,14,21,17,NA,NA,"Germany","Sport Utility Vehicles"
"870",2004,"audi","Allroad quattro","Sport Utility Vehicle - 4WD",2.7,"Automatic (S5)","6","4-Wheel or All-Wheel Drive","Premium",TRUE,FALSE,FALSE,15,20,17,NA,NA,"Germany","Sport Utility Vehicles"
"871",2004,"audi","Allroad quattro","Sport Utility Vehicle - 4WD",4.2,"Automatic (S5)","8","4-Wheel or All-Wheel Drive","Premium",FALSE,FALSE,FALSE,14,19,16,NA,NA,"Germany","Sport Utility Vehicles"
"872",2004,"bmw","X3","Sport Utility Vehicle - 4WD",2.5,"Manual 6-spd","6","4-Wheel or All-Wheel Drive","Premium",FALSE,FALSE,FALSE,15,22,18,NA,NA,"Germany","Sport Utility Vehicles"
"873",2004,"bmw","X3","Sport Utility Vehicle - 4WD",2.5,"Automatic (S5)","6","4-Wheel or All-Wheel Drive","Premium",FALSE,FALSE,FALSE,15,22,17,NA,NA,"Germany","Sport Utility Vehicles"
"874",2004,"bmw","X3","Sport Utility Vehicle - 4WD",3,"Manual 6-spd","6","4-Wheel or All-Wheel Drive","Premium",FALSE,FALSE,FALSE,15,23,18,NA,NA,"Germany","Sport Utility Vehicles"
"875",2004,"bmw","X3","Sport Utility Vehicle - 4WD",3,"Automatic (S5)","6","4-Wheel or All-Wheel Drive","Premium",FALSE,FALSE,FALSE,14,21,17,NA,NA,"Germany","Sport Utility Vehicles"
"876",2004,"bmw","X5","Sport Utility Vehicle - 4WD",3,"Manual 6-spd","6","4-Wheel or All-Wheel Drive","Premium",FALSE,FALSE,FALSE,13,20,16,NA,NA,"Germany","Sport Utility Vehicles"
"877",2004,"bmw","X5","Sport Utility Vehicle - 4WD",3,"Automatic (S5)","6","4-Wheel or All-Wheel Drive","Premium",FALSE,FALSE,FALSE,14,19,16,NA,NA,"Germany","Sport Utility Vehicles"
"878",2004,"bmw","X5","Sport Utility Vehicle - 4WD",4.4,"Automatic (S6)","8","4-Wheel or All-Wheel Drive","Premium",FALSE,FALSE,FALSE,14,20,16,NA,NA,"Germany","Sport Utility Vehicles"
"879",2004,"cadillac","Escalade AWD","Sport Utility Vehicle - 4WD",6,"Automatic 4-spd","8","4-Wheel or All-Wheel Drive","Regular",FALSE,FALSE,FALSE,12,16,13,NA,NA,"USA","Sport Utility Vehicles"
"880",2004,"cadillac","Escalade ESV AWD","Sport Utility Vehicle - 4WD",6,"Automatic 4-spd","8","4-Wheel or All-Wheel Drive","Regular",FALSE,FALSE,FALSE,12,16,13,NA,NA,"USA","Sport Utility Vehicles"
"881",2004,"cadillac","Escalade Ext AWD","Sport Utility Vehicle - 4WD",6,"Automatic 4-spd","8","4-Wheel or All-Wheel Drive","Regular",FALSE,FALSE,FALSE,12,16,13,NA,NA,"USA","Sport Utility Vehicles"
"882",2004,"cadillac","SRX AWD","Sport Utility Vehicle - 4WD",3.6,"Automatic 5-spd","6","4-Wheel or All-Wheel Drive","Premium",FALSE,FALSE,FALSE,14,21,17,NA,NA,"USA","Sport Utility Vehicles"
"883",2004,"cadillac","SRX AWD","Sport Utility Vehicle - 4WD",4.6,"Automatic 5-spd","8","4-Wheel or All-Wheel Drive","Premium",FALSE,FALSE,FALSE,13,19,15,NA,NA,"USA","Sport Utility Vehicles"
"884",2004,"infiniti","FX35 AWD","Sport Utility Vehicle - 4WD",3.5,"Automatic (S5)","6","4-Wheel or All-Wheel Drive","Regular",FALSE,FALSE,FALSE,15,20,17,NA,NA,"Japan","Sport Utility Vehicles"
"885",2004,"infiniti","FX45 AWD","Sport Utility Vehicle - 4WD",4.5,"Automatic (S5)","8","4-Wheel or All-Wheel Drive","Premium",FALSE,FALSE,FALSE,13,18,15,NA,NA,"Japan","Sport Utility Vehicles"
"886",2004,"infiniti","QX56 4WD","Sport Utility Vehicle - 4WD",5.6,"Automatic 5-spd","8","4-Wheel or All-Wheel Drive","Regular",FALSE,FALSE,FALSE,12,17,14,NA,NA,"Japan","Sport Utility Vehicles"
"887",2004,"lexus","GX 470","Sport Utility Vehicle - 4WD",4.7,"Automatic 5-spd","8","4-Wheel or All-Wheel Drive","Regular",FALSE,FALSE,FALSE,14,17,15,NA,NA,"Japan","Sport Utility Vehicles"
"888",2004,"lexus","LX 470","Sport Utility Vehicle - 4WD",4.7,"Automatic 5-spd","8","4-Wheel or All-Wheel Drive","Regular",FALSE,FALSE,FALSE,12,16,13,NA,NA,"Japan","Sport Utility Vehicles"
"889",2004,"lexus","RX 330 4WD","Sport Utility Vehicle - 4WD",3.3,"Automatic 5-spd","6","4-Wheel or All-Wheel Drive","Regular",FALSE,FALSE,FALSE,16,22,19,NA,NA,"Japan","Sport Utility Vehicles"
"890",2004,"lexus","RX 330 4WD","Sport Utility Vehicle - 4WD",3.3,"Automatic (S5)","6","4-Wheel or All-Wheel Drive","Regular",FALSE,FALSE,FALSE,16,22,19,NA,NA,"Japan","Sport Utility Vehicles"
"891",2004,"lincoln","Aviator 4WD","Sport Utility Vehicle - 4WD",4.6,"Automatic 5-spd","8","4-Wheel or All-Wheel Drive","Premium",FALSE,FALSE,FALSE,12,16,13,NA,NA,"USA","Sport Utility Vehicles"
"892",2004,"mercedes-benz","G500","Sport Utility Vehicle - 4WD",5,"Automatic 5-spd","8","4-Wheel or All-Wheel Drive","Premium",FALSE,FALSE,FALSE,11,13,12,124,49,"Germany","Sport Utility Vehicles"
"893",2004,"mercedes-benz","G55 AMG","Sport Utility Vehicle - 4WD",5.4,"Automatic 5-spd","8","4-Wheel or All-Wheel Drive","Premium",FALSE,FALSE,FALSE,12,14,13,124,49,"Germany","Sport Utility Vehicles"
"894",2004,"mercedes-benz","ML350","Sport Utility Vehicle - 4WD",3.7,"Automatic 5-spd","6","4-Wheel or All-Wheel Drive","Premium",FALSE,FALSE,FALSE,14,17,15,105,41,"Germany","Sport Utility Vehicles"
"895",2004,"mercedes-benz","ML500","Sport Utility Vehicle - 4WD",5,"Automatic 5-spd","8","4-Wheel or All-Wheel Drive","Premium",FALSE,FALSE,FALSE,13,16,14,105,41,"Germany","Sport Utility Vehicles"
"896",2004,"mercedes-benz","C240 FFV","Compact Cars",2.6,"Automatic 5-spd","6","Rear-Wheel Drive","Premium or E85",FALSE,FALSE,FALSE,17,23,20,89,12,"Germany","Compact Cars"
"897",2004,"mercedes-benz","C320 FFV","Compact Cars",3.2,"Automatic 5-spd","6","Rear-Wheel Drive","Premium or E85",FALSE,FALSE,FALSE,18,24,20,89,12,"Germany","Compact Cars"
"898",2004,"mercedes-benz","C320 Sports Coupe FFV","Compact Cars",3.2,"Automatic 5-spd","6","Rear-Wheel Drive","Premium or E85",FALSE,FALSE,FALSE,18,24,20,85,16,"Germany","Compact Cars"
"899",2004,"mercedes-benz","C240 FFV (Wagon)","Small Station Wagons",2.6,"Automatic 5-spd","6","Rear-Wheel Drive","Premium or E85",FALSE,FALSE,FALSE,17,23,20,89,31,"Germany","Small Pickup Trucks"
"900",2004,"mercedes-benz","C320 FFV (Wagon)","Small Station Wagons",3.2,"Automatic 5-spd","6","Rear-Wheel Drive","Premium or E85",FALSE,FALSE,FALSE,18,24,20,89,31,"Germany","Small Pickup Trucks"
"901",2004,"bmw","525i","Midsize Cars",2.5,"Automatic (S6)","6","Rear-Wheel Drive","Premium",FALSE,FALSE,FALSE,19,28,22,99,14,"Germany","Midsize Cars"
"902",2004,"bmw","760i","Large Cars",6,"Automatic (S6)","12","Rear-Wheel Drive","Premium",FALSE,FALSE,TRUE,13,21,16,104,18,"Germany","Large Cars"
"903",2004,"bmw","X5 4.8IS","Sport Utility Vehicle - 4WD",4.8,"Automatic (S6)","8","4-Wheel or All-Wheel Drive","Premium",FALSE,FALSE,FALSE,14,20,16,NA,NA,"Germany","Sport Utility Vehicles"
"904",2005,"acura","NSX","Two Seaters",3,"Automatic (S4)","6","Rear-Wheel Drive","Premium",FALSE,FALSE,FALSE,16,22,18,NA,NA,"Japan","Two Seaters"
"905",2005,"acura","NSX","Two Seaters",3.2,"Manual 6-spd","6","Rear-Wheel Drive","Premium",FALSE,FALSE,FALSE,16,22,18,NA,NA,"Japan","Two Seaters"
"906",2005,"audi","TT Roadster","Two Seaters",1.8,"Automatic (S6)","4","Front-Wheel Drive","Premium",TRUE,FALSE,FALSE,18,26,21,NA,NA,"Germany","Two Seaters"
"907",2005,"audi","TT Roadster quattro","Two Seaters",1.8,"Manual 6-spd","4","4-Wheel or All-Wheel Drive","Premium",TRUE,FALSE,FALSE,18,26,21,NA,NA,"Germany","Two Seaters"
"908",2005,"audi","TT Roadster quattro","Two Seaters",3.2,"Automatic (S6)","6","4-Wheel or All-Wheel Drive","Premium",FALSE,FALSE,FALSE,17,23,19,NA,NA,"Germany","Two Seaters"
"909",2005,"bmw","Z4 Roadster","Two Seaters",2.5,"Manual 5-spd","6","Rear-Wheel Drive","Premium",FALSE,FALSE,FALSE,18,26,21,NA,NA,"Germany","Two Seaters"
"910",2005,"bmw","Z4 Roadster","Two Seaters",2.5,"Automatic (S5)","6","Rear-Wheel Drive","Premium",FALSE,FALSE,FALSE,18,26,21,NA,NA,"Germany","Two Seaters"
"911",2005,"bmw","Z4 Roadster","Two Seaters",3,"Manual 6-spd","6","Rear-Wheel Drive","Premium",FALSE,FALSE,FALSE,18,27,21,NA,NA,"Germany","Two Seaters"
"912",2005,"bmw","Z4 Roadster","Two Seaters",3,"Automatic (S5)","6","Rear-Wheel Drive","Premium",FALSE,FALSE,FALSE,17,25,20,NA,NA,"Germany","Two Seaters"
"913",2005,"bmw","Z4 Roadster","Two Seaters",3,"Automatic (S6)","6","Rear-Wheel Drive","Premium",FALSE,FALSE,FALSE,18,27,21,NA,NA,"Germany","Two Seaters"
"914",2005,"cadillac","XLR","Two Seaters",4.6,"Automatic (S5)","8","Rear-Wheel Drive","Premium",FALSE,FALSE,FALSE,15,23,18,NA,NA,"USA","Two Seaters"
"915",2005,"mercedes-benz","SLR","Two Seaters",5.4,"Automatic (S5)","8","Rear-Wheel Drive","Premium",FALSE,TRUE,TRUE,12,16,13,48,10,"Germany","Two Seaters"
"916",2005,"mercedes-benz","SL500","Two Seaters",5,"Automatic 7-spd","8","Rear-Wheel Drive","Premium",FALSE,FALSE,TRUE,14,21,17,50,7,"Germany","Two Seaters"
"917",2005,"mercedes-benz","SL55 AMG","Two Seaters",5.4,"Automatic (S5)","8","Rear-Wheel Drive","Premium",FALSE,TRUE,TRUE,12,18,14,50,7,"Germany","Two Seaters"
"918",2005,"mercedes-benz","SL600","Two Seaters",5.5,"Automatic 5-spd","12","Rear-Wheel Drive","Premium",TRUE,FALSE,TRUE,11,18,14,50,7,"Germany","Two Seaters"
"919",2005,"mercedes-benz","SL65 AMG","Two Seaters",6,"Automatic (S5)","12","Rear-Wheel Drive","Premium",TRUE,FALSE,TRUE,11,18,13,50,7,"Germany","Two Seaters"
"920",2005,"mercedes-benz","SLK350","Two Seaters",3.5,"Automatic 7-spd","6","Rear-Wheel Drive","Premium",FALSE,FALSE,FALSE,17,23,19,49,7,"Germany","Two Seaters"
"921",2005,"mercedes-benz","SLK350","Two Seaters",3.5,"Manual 6-spd","6","Rear-Wheel Drive","Premium",FALSE,FALSE,FALSE,16,23,19,49,7,"Germany","Two Seaters"
"922",2005,"mercedes-benz","SLK55 AMG","Two Seaters",5.4,NA,"8","Rear-Wheel Drive","Premium",FALSE,FALSE,TRUE,14,20,16,49,7,"Germany","Two Seaters"
"923",2005,"audi","TT Coupe","Minicompact Cars",1.8,"Automatic (S6)","4","Front-Wheel Drive","Premium",TRUE,FALSE,FALSE,18,27,21,65,14,"Germany","Minicompact Cars"
"924",2005,"audi","TT Coupe quattro","Minicompact Cars",1.8,"Manual 6-spd","4","4-Wheel or All-Wheel Drive","Premium",TRUE,FALSE,FALSE,18,26,21,65,11,"Germany","Minicompact Cars"
"925",2005,"audi","TT Coupe quattro","Minicompact Cars",3.2,"Automatic (S6)","6","4-Wheel or All-Wheel Drive","Premium",FALSE,FALSE,FALSE,17,24,20,65,11,"Germany","Minicompact Cars"
"926",2005,"bmw","325ci Convertible","Minicompact Cars",2.5,"Manual 5-spd","6","Rear-Wheel Drive","Premium",FALSE,FALSE,FALSE,17,25,20,74,9,"Germany","Minicompact Cars"
"927",2005,"bmw","325ci Convertible","Minicompact Cars",2.5,"Automatic (S5)","6","Rear-Wheel Drive","Premium",FALSE,FALSE,FALSE,16,24,19,74,9,"Germany","Minicompact Cars"
"928",2005,"bmw","330ci Convertible","Minicompact Cars",3,"Manual 6-spd","6","Rear-Wheel Drive","Premium",FALSE,FALSE,FALSE,17,26,20,74,9,"Germany","Minicompact Cars"
"929",2005,"bmw","330ci Convertible","Minicompact Cars",3,"Automatic (S5)","6","Rear-Wheel Drive","Premium",FALSE,FALSE,FALSE,16,23,19,74,9,"Germany","Minicompact Cars"
"930",2005,"bmw","330ci Convertible","Minicompact Cars",3,"Automatic (S6)","6","Rear-Wheel Drive","Premium",FALSE,FALSE,FALSE,17,25,20,74,9,"Germany","Minicompact Cars"
"931",2005,"bmw","M3 Convertible","Minicompact Cars",3.2,"Manual 6-spd","6","Rear-Wheel Drive","Premium",FALSE,FALSE,TRUE,14,21,17,74,9,"Germany","Minicompact Cars"
"932",2005,"bmw","M3 Convertible","Minicompact Cars",3.2,"Automatic (S6)","6","Rear-Wheel Drive","Premium",FALSE,FALSE,TRUE,14,20,16,74,9,"Germany","Minicompact Cars"
"933",2005,"jaguar","XK8 Convertible","Minicompact Cars",4.2,"Automatic 6-spd","8","Rear-Wheel Drive","Premium",FALSE,FALSE,FALSE,16,24,19,70,10,"Britain","Minicompact Cars"
"934",2005,"jaguar","XKR Convertible","Minicompact Cars",4.2,"Automatic 6-spd","8","Rear-Wheel Drive","Premium",FALSE,TRUE,TRUE,14,21,17,70,10,"Britain","Minicompact Cars"
"935",2005,"lexus","SC 430","Minicompact Cars",4.3,"Automatic 5-spd","8","Rear-Wheel Drive","Premium",FALSE,FALSE,FALSE,16,22,18,75,9,"Japan","Minicompact Cars"
"936",2005,"acura","RSX","Subcompact Cars",2,"Manual 5-spd","4","Front-Wheel Drive","Regular",FALSE,FALSE,FALSE,24,31,26,81,16,"Japan","Subcompact Cars"
"937",2005,"acura","RSX","Subcompact Cars",2,"Manual 6-spd","4","Front-Wheel Drive","Premium",FALSE,FALSE,FALSE,20,28,23,81,16,"Japan","Subcompact Cars"
"938",2005,"acura","RSX","Subcompact Cars",2,"Automatic (S5)","4","Front-Wheel Drive","Regular",FALSE,FALSE,FALSE,22,31,25,81,16,"Japan","Subcompact Cars"
"939",2005,"audi","A4 Cabriolet","Subcompact Cars",1.8,"Automatic (variable gear ratios)","4","Front-Wheel Drive","Premium",TRUE,FALSE,FALSE,20,28,23,79,10,"Germany","Subcompact Cars"
"940",2005,"audi","A4 Cabriolet","Subcompact Cars",3,"Automatic (variable gear ratios)","6","Front-Wheel Drive","Premium",FALSE,FALSE,FALSE,18,26,21,79,10,"Germany","Subcompact Cars"
"941",2005,"audi","A4 Cabriolet quattro","Subcompact Cars",3,"Automatic (S5)","6","4-Wheel or All-Wheel Drive","Premium",FALSE,FALSE,FALSE,16,24,19,79,10,"Germany","Subcompact Cars"
"942",2005,"audi","S4 Cabriolet","Subcompact Cars",4.2,"Manual 6-spd","8","4-Wheel or All-Wheel Drive","Premium",FALSE,FALSE,TRUE,13,20,16,79,10,"Germany","Subcompact Cars"
"943",2005,"audi","S4 Cabriolet","Subcompact Cars",4.2,"Automatic (S6)","8","4-Wheel or All-Wheel Drive","Premium",FALSE,FALSE,TRUE,14,20,16,79,10,"Germany","Subcompact Cars"
"944",2005,"bmw","325ci","Subcompact Cars",2.5,"Manual 5-spd","6","Rear-Wheel Drive","Premium",FALSE,FALSE,FALSE,18,27,21,84,9,"Germany","Subcompact Cars"
"945",2005,"bmw","325ci","Subcompact Cars",2.5,"Automatic (S5)","6","Rear-Wheel Drive","Premium",FALSE,FALSE,FALSE,17,25,20,84,9,"Germany","Subcompact Cars"
"946",2005,"bmw","330ci","Subcompact Cars",3,"Manual 6-spd","6","Rear-Wheel Drive","Premium",FALSE,FALSE,FALSE,18,27,21,84,9,"Germany","Subcompact Cars"
"947",2005,"bmw","330ci","Subcompact Cars",3,"Automatic (S5)","6","Rear-Wheel Drive","Premium",FALSE,FALSE,FALSE,17,25,20,84,9,"Germany","Subcompact Cars"
"948",2005,"bmw","330ci","Subcompact Cars",3,"Automatic (S6)","6","Rear-Wheel Drive","Premium",FALSE,FALSE,FALSE,18,27,21,84,9,"Germany","Subcompact Cars"
